Title,Date,Author,Content
PB Djarum Juara Umum Gubernur Cup 2023,"Kompas.com- 18/11/2023, 23:30 WIB","Farahdilla Puspa,Sem Bagaskara",kompascompb djarummenjadi juara turnamen polytrongubernur cup diselenggarakan gor djarum jati kudus november salah gelar juara disumbangkan gavriel aldrich alharon labatar bergabung pb djarum juli ajang audisi pb djarum pemain akrab disapa gava menjejakkan kaki podium tertinggi sektor usia putra u mengalahkan pemain pb champion naufal rasyid adz dzaki gim penampilan gemilang tunggal remaja putra u pb djarum yudha rendra wijaya baca pebulu tangkis belia terima beasiswa pb djarum yudha kejutan mengalahkan unggulan pb mutiara cardinal bandung arga nugraha sigfar skor bersyukur juara gubernur cup terima kasih orangtua keluarga pelatihpelatih pb djarum temanteman mendukung yudha menunaikan nazarnya menyedekahkan hadiah turnamen gubernur cup hadiah turnamen rencananya ditabung sedekah turnamen bernazar juara bersedekah baca jugakumamoto masters japan gregoria alami cedera serius jelang final ketua pengprov pbsi jawa basri yusuf bersyukur kompetisi diikuti atlet klub indonesia berjalan lancar melahirkan juara diharapkan meneruskan tongkat estafet kejayaanbulu tangkisindonesia panggung dunia berharap dukungan sponsor mengalir turnamenturnamen level nasional gubernur cup terselenggara turnamen rutin diselenggarakan memutar roda ekosistem bulutangkis nasional indonesia memiliki bibitbibit pebulu tangkis potensial siasia turnamen mengasah bakat berterima kasih mendukung penuh kompetisi dedikasi nyata meningkatkan kejayaan bulutangkis indonesia basri yusuf tunggal putri u tunggal putra u tunggal putri u
"Ginting Gugur dari BAC 2024: Tak Memuaskan, Siap Evaluasi demi Olimpiade","Kompas.com- 12/04/2024, 22:47 WIB","Ahmad Zilky,Sem Bagaskara",tunggal putra indonesia anthony sinisukaginting mengakui tampil memuaskan badminton asia championships bac anthony gintingtersingkir daribac kalah li shi feng china gim skor jumat ginting mengakui bermain ekspektasi tumbang li shi feng melanjutkan kiprah bac syukur hasilnya laga performa lapangan harapan ginting keterangan pbsi diterima baca jugahasil lengkap badminton asia championships jojo semifinal ginting tersingkir pelatih orang puas penampilan pebulu tangkis kelahiran cimahi ginting performa maksimal menghadapi li shi feng dipicu ketidakmampuan tekanan runnerup all england li shi feng tampil gemilang memetik kemenangan main melawan li shi feng tekanan tunggal putra jebolan sgs pln baca jugahasil bac ginting tersingkir gagal susul jojo semifinal lawan bermain mencari tekanan lawan ginting mengalihkan fokus terpaku hasil negatif dibadminton asia championships anthony ginting evaluasi tampil maksimal diolimpiadeparis bahan evaluasi diskusi pelatih tunggal putra andalan indonesia baca jugakata ginting indonesia open batal indonesia arena evaluasinya pertandingan melawan li shi feng lagalaga persiapan olimpiade
Hasil All England 2024: Fikri/Bagas Pastikan Tiket 16 Besar,"Kompas.com- 12/03/2024, 19:10 WIB",Sem Bagaskara,tiket besarall england sukses diamankan fikribagas menyingkirkan wakil skotlandia kemenangan set langsung laga all england selasa utilita arena birmingham inggris muhammad shohibul fikribagas maulana berhasil mengalahkan alexander dunnadam hall tiket all england disegel fikribagas menang skor fikribagas langsung tancap gas set laga melawan alexander dunnadam hall baca jugalink live streaming all england wib delapan menit fikribagas unggul pelan pasangan skotlandia berhasil bangkit mengejar dunnhall berselisih angka fikribagas kedudukan fikribagas poin krusial menutup set ganda indonesia kerap bakri menang baca jugajadwal all england ginting wakil indonesia main gim lantas dibuka raihan poin fikribagas aliran poin ganda putra indonesia terhambat dunnhall langsung angka beruntun berbalik unggul fikribagas kalah memimpin berkat rantai angka beruntun fikribagas lantas melaju interval set keunggulan rehat pertandingan berjalan ketat papan skor angka kuat beruntung fikribagas mengambil inisiatif unggul sang juara all england menutup gim kemenangan fikribagas wakil indonesia sukses mengamankan tiket perdana penyelenggaraan all england selasa fikribagas enam wakil indonesia turun bertanding all england representasi merah putih dijadwalkan bermain anthony ginting gregoria mariska tunjung apriyani rahayusiti fadia silva ramadhanti ganda campuran indonesia dejan ferdinansyahgloria emanuelle widjaja rehan naufal kusharjantolisa ayu kusumawati beraksi perdana all england
Indonesia Masters 2024: Ginting Kerja Keras Perbaiki Performa demi Olimpiade,"Kompas.com- 24/01/2024, 17:20 WIB","Farahdilla Puspa,Eris Eka Jaya",anthony sinisuka gintingmengakui hasil malaysia open india open memuaskan disampaikangintingseusai babak besarindonesia masters istora senayan jakarta rabu sore wib ginting terhenti babak malaysia open mencapai perempat final india open hasil memuaskan ginting berburu poin menujuolimpiadeparis baca jugaindonesia masters ginting diserbu fans istora layani foto tanda tangan ginting panik pelatih kerja keras mengevaluasi performa pertandingan turnamen hasil menggembirakan pribadi patokan panik ginting arti fokus pelatih memperbaiki performa turnamen diujinya turnamen dilatih jakarta diuji pertandingan turnamen evaluasinya diperbaiki fokus pribadi situ ginting baca jugaindonesia masters apresiasi wakil china jonatan ginting turnamen malaysia india evaluasi diperbaiki perbedaan pemain jebolan klub sgs pln perbaikan performa dinilai ginting terpenting upaya mengejar poin lolos kualifikasi olimpiade paris sih atlet juara mencoba terbaik tujuan utama target besarnya olimpiade mengejar poin kualifikasi ranking memperbaiki kekurangan pertandingan semoga olimpiade maksimal
"Jurus Gregoria ke 16 Besar Olimpiade 2024: Teriak Hilangkan Tegang, Kurangi Kesalahan","Kompas.com- 31/07/2024, 22:31 WIB","Ahmad Zilky,Firzie A. Idris",tunggal putri indonesiagregoria mariska tunjung tiket besarolimpiade gregoriamariska tunjung tiket olimpiade mengalahkan tereza svabikova ceko matchday grup g olimpiade bertanding la chapelle arena rabu gregoria menang tereza gim langsung skor selepas laga gregoria melepaskan perasaan tegang menghadapi tereza baca jugahasil badminton olimpiade bekuk wakil ceko gregoria teriak kali mencoba merilis tegangnya berteriak gregoria pebulu tangkis kelahiran wonogiri mengakui tegang pertandingan kendati jorji sapaan akrab gregoria menemukan ritme permainan mengurangi kesalahan fokus strategi mengurangi kesalahan juara japan masters baca jugaterhenti olimpiade jonatan akui sabar pukulan serangan melebar tegang dikendalikan interval coba fokus main gregoria mengakui target olimpiade tunggal putri indonesia berumur semangat juang melawan tereza target sih target pebulu tangkis juara spain masters baca jugajonatan tersingkir olimpiade maaf terima kasih target diikuti usaha keras pastinya bangun momen menegangkan
Hasil BWF World Tour Finals: Ginting Kalahkan Shi Yu Qi dalam 3 Gim,"Kompas.com- 14/12/2023, 18:22 WIB","Leonardo Juan Ruiz Febrian,Eris Eka Jaya",anthony sinisuka gintingberhasil mengalahkanshi yu qidalam laga grup abwf world tour finals kamis anthony ginting sukses bertarung permainan gim kedudukan hasil kemenangan ginting pertemuan shi yu qi partai hangzhou olympic sports centre gymnasium gim pemain permainan sengit anthony berhasil unggul shi yu qi shi berhasil memaksa ginting kesalahan berturutturut poin tunggal china unggul atlet kelahiran cimahi berupaya mengejar ketertinggalan hasilnya pukulan menyilangnya ginting memperkecil kdudukan shi shi yu qi berhasil unggul ginting interval baca jugabwf world tour finals bekuk kimastrup fajarrian raih kemenangan selepas interval ginting mengembangkan permainan serangan tajam dilepaskan shi yu qi berhasil unggul tunggal putra indonesia shi yu qi berhasil menutup gim kedudukan anthony durasi menit memulaki gim anthony atlet berusia tampil agresif sukses unggul shi anthony keperkasaannya berpindah gim unggul shi ginting berhasil unggul interval durasi menit baca jugahasil bwf world tour finals fikribagas kalah wakil korea pascainterval ginting tampil perkasa kesempatan shi yu qi mengembangkan permainan pemain jebolan sgs pln bandung berhasil unggul shi ginting menutup gim kedudukan kedudukan berdurasi menit
"Rekap Hasil Singapore Open 2024: Fajar/Rian dan Gregoria ke Semifinal, Apri/Siti Tersingkir","Kompas.com- 31/05/2024, 21:38 WIB","Leonardo Juan Ruiz Febrian,Firzie A. Idris",ganda putra indonesia fajar alfianmuhammad rian ardianto tunggal putrigregoria mariska tunjungmelaju semifinal singapore open apriyani rahayusiti fadia silva ramadhanti terhenti wakil indonesia bertanding singapore indoor stadium jumat gregoria berhasil melaju semifinal bertanding via gim unggulan tujuh dunia china wang zhi yi jorji sapaan akrab gregoria menang wang tempo jam menit baca jugarekap singapore open fajarrian menang wakil indonesia perempat final atlet berusia hilang momentum unggul gim ketiga gregoria tampil tenang menutup perlawanan wang semifinal capaian terbaik gregoria mengikuti turnamen singapore open fajarrian mengikuti langkah gregoria semifinal menang liang wei kengwang chang china ganda putra indonesia berhasil mengalahkan liangwang permainan gim langsung skor tempo menit baca jugahasil singapore open fajarrian menang menit minimnya kegagalan pengembalian bola soliditas pertahanan fajarrian kunci keberhasilan mengalahkan wakil china fajarrian mencatatkan kemenangan liangwang pertemuan hasil positif diperoleh gregoria fajarrian diikuti ganda putri indonesia apriyanisiti perjuangan apriyanisiti terhenti perempatfinal disingkirkan nami matsuyamachiharu shida jepang via permainan gim namishida menang pasangan indonesia kekalahan pasangan jepang fokus apriyanisiti berpindah turnamen indonesia open pekan langsung indonesia open percaya siti keterangan diterimakompascom hasil singapore open
"Hasil German Open 2024, Rehan/Lisa Tembus Perempat Final","Kompas.com- 29/02/2024, 23:57 WIB",Eris Eka Jaya,pasangan ganda campuran indonesiarehan naufal kusharjantolisa ayu kusumawati berhasil menembus perempat finalgerman open rehanlisa tiket perempat final german open mengalahkan wakil australia zhe hooi choogronya somerville rehanlisa menang gim langsung menit kenneth zhe hooi choogronya somerville skor westenergie sporthalle mulheim jerman kamis laga lisa mengaku bersyukur meraih kemenangan menembus german open baca jugademi olimpiade paris herry ip dampingi rinovpitha german open alhamdulillah melewati babak lancar kemenangan lisa keterangan pbsi lawan mainnya rehan bermain menang maju lisa menilai perjuangan perempat final berat perjuangannya berat bertemu pasangan singapura malaysia baca jugaalasan pbsi turunkan ganda campuran german open pikiran fokusnya dijaga lawan kelemahan rehan rehan menutupi lisa
"Kumamoto Masters Japan 2023: Axelsen Kurang Nyaman, Gim Kedua Disayangkan Jonatan","Kompas.com- 17/11/2023, 19:28 WIB","Farahdilla Puspa,Sem Bagaskara",langkahjonatan christieterhenti perempat finalkumamoto masters japan kalah dariviktor axelsendenmark tunggal putra peringkat dunia takluk pertandingan kumamoto prefectural gymnasium jumat menderita kekalahan jonatan bersyukur menilai peningkatan permainannya melawan axelsen puji tuhan hasilnya diharapkan bermain akui viktor bermain bagus jonatan via keterangan pbsi baca jugahasil kumamoto masters japan gregoria semifinal jonatan diadang axelsen menang gim jonatan membuka keunggulan gim pemain bergantian meraih poin axelsen menjauh mendominasi pertandingan jonatan menyamakan skor kedudukan lagilagi axelsen memperlebar jarak menang atlet disapa jojo mengakui mental pikirannya gim memengaruhi permainannya gim penentuan baca jugakumamoto masters japan tutup aksi kevinrahmat gim bermain bagus lawan bermain nyaman gim disayangkan gim pertandingan intens permainan pikiran mudah viktor pemain berpengalaman pemain terbaik unggul gim jojo intensitas penggunaan stroke strategi lapangan orang pikiran mental gim berpengaruh permainan hasilnya gim ketigafeelsaya gim jonatan hasil kumamoto mastersjapan masters rekor pertemuan viktor axelsen jonatan christie kekalahan ketujuh beruntun dialami jonatan melawan axelsen perempat final thailand open kali jonatan mengalahkan axelsen semifinal french open skor pelajaran petik kekalahan semoga hasil
"Update Ranking BWF: Jonatan Christie Tembus 3 Besar, Ginting Melorot 4 Tingkat","Kompas.com- 16/04/2024, 19:34 WIB","Egi Dinda Janviera,Sem Bagaskara",federasi bulu tangkis dunia bwf merilis ranking terbaru penyelenggaraan turnamen badminton asia championships ranking bwfper selasa peringkatjonatan christiemelesat tingkat menjuarai badminton asia championships baca jugajonatan christie kampiun all england juara bac menyangka sektor tunggal putra posisi teratasranking bwftetap dikuasai viktor axelsen total poin axelsen menempati peringkat bwf september pebulu tangkis denmark tergoyahkan axelsen tunggal putra china shi yu qi menghuni peringkat jonatan posisi menempati urutan ketiga ranking bwf poin persis tingkat anders antonsen denmark anthony ginting mengalami kemerosotan drastis peraih medali emas thomas cup peringkat ketujuh bwf torehan poin sektor ganda putra fajar alfianmuhammad rian ardianto menempati peringkat ketujuh ranking bwf terbaru baca jugafajarrian bac siapkan mental teknik vs ganda no china fajarrian mengumpulkan poin peringkat kesembilan ditempati fikribagas poin jarak poin membuktikan ketatnya persaingan ganda putra dunia status ganda putra nomor dunia dipegang liang wei kengwang chang menggeser pasangan india satwiksairaj rankireddychirag shetty urutan sisi tunggal putri indonesia gregoria mariska tunjung turun setrip ranking dunia tertahan perempat final badminton asia championsips sektor ganda putri apriyani rahayusiti fadia silva ramadhanti menduduki peringkat kesembilan ranking bwf terbaru baca jugaapriyanifadia mundur badminton asia championships daftar ranking bwf tunggal putra ganda putra tunggal putri ganda putri
"Hasil Japan Open 2024: Debut Manis Leo/Bagas, Deg-degan Lawan Ahsan/Hendra","Kompas.com- 20/08/2024, 17:19 WIB",Eris Eka Jaya,debut pasangan pasangan ganda putra indonesialeo rolly carnandobagas maulana berujung kemenangan atasmohammad ahsanhendra setiawanpada babak pertamajapan open laga wakil merah putih mewarnai nomor ganda putra japan open pasangan leobagas menghadapi ahsanhendra babak berlaga yokohama arena kanagawa jepang selasa pasangan leobagas menang ahsanhendra gim langsung skor hasil leobagas melaju langkah ahsanhendra terhenti japan open baca jugahasil japan open fajarrian melaju anthony ginting mundur alhamdulillah melewati babak video pertandingan evaluasi rotasinya lapangan leo keterangan pbsi main celahnya dipelajari latihan pertandingan berbeda bagas maulana mengaku degdegan bertemu ahsanhendra degdegan pasangan bertemu pasangan senior pasangan main strategi interval gim mengadu main keraskerasan saatbreakkami berkomunikasi danngobrolbagaimana bermainnya terbuka mengisi alhamdulillah kali main kerja lapangan bagus bagas baca jugahasil japan open buruburu kunci kemenangan chico aura babak leobagas menghadapi wakil indonesia sabarreza babak melawan sabarreza lihat besok sayang bertemu teman bagas komunikasi lapangan kerja persenlah besok lawan sabarreza optimistis leo
